,date,ap_daily,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27
12970,1985-07-06,21.115,5,7,18,18,9,15,18,80,27,56,39,15,15,12,15,18,9,15,27,18,15,18,12,15,12,27,48
12971,1985-07-07,19.105,27,56,39,15,15,12,15,18,9,15,27,18,15,18,12,15,12,27,48,32,27,18,12,22,12,9,18
12972,1985-07-08,16.094,9,15,27,18,15,18,12,15,12,27,48,32,27,18,12,22,12,9,18,5,9,12,12,12,22,32,27
12973,1985-07-09,8.052,12,27,48,32,27,18,12,22,12,9,18,5,9,12,12,12,22,32,27,12,27,9,4,4,4,4,4
12974,1985-07-10,8.052,12,9,18,5,9,12,12,12,22,32,27,12,27,9,4,4,4,4,4,7,6,4,4,5,9,18,15
12975,1985-07-11,10.063,22,32,27,12,27,9,4,4,4,4,4,7,6,4,4,5,9,18,15,12,12,9,7,9,7,18,9
12976,1985-07-12,48.167,4,4,4,7,6,4,4,5,9,18,15,12,12,9,7,9,7,18,9,32,48,22,56,48,48,11,15
12977,1985-07-13,20.105,9,18,15,12,12,9,7,9,7,18,9,32,48,22,56,48,48,11,15,9,5,6,27,27,22,39,27
12978,1985-07-14,16.094,7,18,9,32,48,22,56,48,48,11,15,9,5,6,27,27,22,39,27,22,32,32,15,12,7,5,5
12979,1985-07-15,7.042,48,11,15,9,5,6,27,27,22,39,27,22,32,32,15,12,7,5,5,6,22,7,7,5,4,4,4
12980,1985-07-16,5.021,22,39,27,22,32,32,15,12,7,5,5,6,22,7,7,5,4,4,4,4,4,4,3,5,6,5,6
12981,1985-07-17,20.105,7,5,5,6,22,7,7,5,4,4,4,4,4,4,3,5,6,5,6,18,22,6,48,39,15,7,7
12982,1985-07-18,13.073,4,4,4,4,4,4,3,5,6,5,6,18,22,6,48,39,15,7,7,18,9,7,9,12,12,12,22
12983,1985-07-19,8.042,6,5,6,18,22,6,48,39,15,7,7,18,9,7,9,12,12,12,22,7,5,6,15,15,6,4,2
12984,1985-07-20,8.042,15,7,7,18,9,7,9,12,12,12,22,7,5,6,15,15,6,4,2,5,12,5,6,9,18,6,4
12985,1985-07-21,5.021,12,12,22,7,5,6,15,15,6,4,2,5,12,5,6,9,18,6,4,6,7,7,6,3,3,3,4
12986,1985-07-22,4.021,6,4,2,5,12,5,6,9,18,6,4,6,7,7,6,3,3,3,4,3,3,5,4,5,2,7,6
12987,1985-07-23,13.073,18,6,4,6,7,7,6,3,3,3,4,3,3,5,4,5,2,7,6,6,32,15,12,7,5,12,15
12988,1985-07-24,12.073,3,3,4,3,3,5,4,5,2,7,6,6,32,15,12,7,5,12,15,6,6,9,15,12,9,22,15
12989,1985-07-25,12.073,2,7,6,6,32,15,12,7,5,12,15,6,6,9,15,12,9,22,15,18,15,15,9,4,9,15,9
12990,1985-07-26,16.094,5,12,15,6,6,9,15,12,9,22,15,18,15,15,9,4,9,15,9,7,27,9,12,7,9,22,32
12991,1985-07-27,15.094,9,22,15,18,15,15,9,4,9,15,9,7,27,9,12,7,9,22,32,15,18,22,22,18,6,6,15
12992,1985-07-28,13.073,9,15,9,7,27,9,12,7,9,22,32,15,18,22,22,18,6,6,15,18,12,6,12,7,12,27,9
12993,1985-07-29,5.021,9,22,32,15,18,22,22,18,6,6,15,18,12,6,12,7,12,27,9,5,5,3,3,5,6,7,5
12994,1985-07-30,11.063,6,6,15,18,12,6,12,7,12,27,9,5,5,3,3,5,6,7,5,6,15,7,12,27,9,5,7
12995,1985-07-31,36.146,12,27,9,5,5,3,3,5,6,7,5,6,15,7,12,27,9,5,7,6,12,27,56,39,56,32,56
12996,1985-08-01,18.105,6,7,5,6,15,7,12,27,9,5,7,6,12,27,56,39,56,32,56,27,15,9,12,32,18,9,18
12997,1985-08-02,11.063,9,5,7,6,12,27,56,39,56,32,56,27,15,9,12,32,18,9,18,9,15,12,7,5,15,15,12
12998,1985-08-03,6.031,56,32,56,27,15,9,12,32,18,9,18,9,15,12,7,5,15,15,12,9,6,3,5,4,7,9,7
12999,1985-08-04,6.031,18,9,18,9,15,12,7,5,15,15,12,9,6,3,5,4,7,9,7,7,9,7,5,7,4,6,6
13000,1985-08-05,4.01,15,15,12,9,6,3,5,4,7,9,7,7,9,7,5,7,4,6,6,3,4,4,3,4,4,4,4
13001,1985-08-06,3.01,7,9,7,7,9,7,5,7,4,6,6,3,4,4,3,4,4,4,4,4,2,3,2,2,3,6,3
13002,1985-08-07,4.01,4,6,6,3,4,4,3,4,4,4,4,4,2,3,2,2,3,6,3,5,2,3,2,2,2,4,9
13003,1985-08-08,6.031,4,4,4,4,2,3,2,2,3,6,3,5,2,3,2,2,2,4,9,9,6,4,4,5,4,6,9
13004,1985-08-09,5.021,3,6,3,5,2,3,2,2,2,4,9,9,6,4,4,5,4,6,9,7,3,2,2,2,3,12,9
13005,1985-08-10,7.042,2,4,9,9,6,4,4,5,4,6,9,7,3,2,2,2,3,12,9,6,9,15,9,5,5,5,5
13006,1985-08-11,5.021,4,6,9,7,3,2,2,2,3,12,9,6,9,15,9,5,5,5,5,18,6,2,5,4,0,2,2
13007,1985-08-12,27.126,3,12,9,6,9,15,9,5,5,5,5,18,6,2,5,4,0,2,2,3,2,4,7,9,18,94,80
13008,1985-08-13,41.157,5,5,5,18,6,2,5,4,0,2,2,3,2,4,7,9,18,94,80,67,80,48,39,18,15,32,32
13009,1985-08-14,11.073,0,2,2,3,2,4,7,9,18,94,80,67,80,48,39,18,15,32,32,15,15,22,9,9,6,6,9
13010,1985-08-15,12.073,18,94,80,67,80,48,39,18,15,32,32,15,15,22,9,9,6,6,9,12,15,18,12,9,6,12,9
13011,1985-08-16,9.052,15,32,32,15,15,22,9,9,6,6,9,12,15,18,12,9,6,12,9,9,7,6,9,12,6,12,12
13012,1985-08-17,9.052,6,6,9,12,15,18,12,9,6,12,9,9,7,6,9,12,6,12,12,3,18,15,9,7,9,5,9
13013,1985-08-18,12.073,6,12,9,9,7,6,9,12,6,12,12,3,18,15,9,7,9,5,9,5,9,7,9,9,12,12,32
13014,1985-08-19,12.073,6,12,12,3,18,15,9,7,9,5,9,5,9,7,9,9,12,12,32,15,32,9,3,5,4,9,15
13015,1985-08-20,12.073,9,5,9,5,9,7,9,9,12,12,32,15,32,9,3,5,4,9,15,15,18,12,4,12,12,7,12
13016,1985-08-21,10.063,12,12,32,15,32,9,3,5,4,9,15,15,18,12,4,12,12,7,12,15,12,12,9,4,6,6,15
13017,1985-08-22,28.126,4,9,15,15,18,12,4,12,12,7,12,15,12,12,9,4,6,6,15,22,15,39,48,12,27,39,18
13018,1985-08-23,17.094,12,7,12,15,12,12,9,4,6,6,15,22,15,39,48,12,27,39,18,32,22,7,22,12,9,15,18
13019,1985-08-24,7.042,6,6,15,22,15,39,48,12,27,39,18,32,22,7,22,12,9,15,18,18,9,6,5,5,4,4,5
13020,1985-08-25,18.105,27,39,18,32,22,7,22,12,9,15,18,18,9,6,5,5,4,4,5,9,27,48,15,12,12,6,12
13021,1985-08-26,14.084,9,15,18,18,9,6,5,5,4,4,5,9,27,48,15,12,12,6,12,22,18,7,5,9,9,18,27
13022,1985-08-27,15.084,4,4,5,9,27,48,15,12,12,6,12,22,18,7,5,9,9,18,27,27,15,9,27,9,15,9,7
13023,1985-08-28,13.084,12,6,12,22,18,7,5,9,9,18,27,27,15,9,27,9,15,9,7,9,7,7,15,7,22,22,18
13024,1985-08-29,17.094,9,18,27,27,15,9,27,9,15,9,7,9,7,7,15,7,22,22,18,18,18,18,12,22,15,27,9
13025,1985-08-30,10.063,15,9,7,9,7,7,15,7,22,22,18,18,18,18,12,22,15,27,9,18,18,3,3,3,12,18,9
13026,1985-08-31,32.136,22,22,18,18,18,18,12,22,15,27,9,18,18,3,3,3,12,18,9,22,27,48,48,32,39,22,18
13027,1985-09-01,6.031,15,27,9,18,18,3,3,3,12,18,9,22,27,48,48,32,39,22,18,5,6,2,2,4,6,9,12
13028,1985-09-02,4.01,12,18,9,22,27,48,48,32,39,22,18,5,6,2,2,4,6,9,12,3,5,3,6,5,5,3,4
13029,1985-09-03,4.01,39,22,18,5,6,2,2,4,6,9,12,3,5,3,6,5,5,3,4,2,6,7,5,3,3,2,5
13030,1985-09-04,2.0,6,9,12,3,5,3,6,5,5,3,4,2,6,7,5,3,3,2,5,2,6,2,2,0,3,3,2
13031,1985-09-05,3.0,5,3,4,2,6,7,5,3,3,2,5,2,6,2,2,0,3,3,2,0,3,2,2,2,2,4,6
13032,1985-09-06,9.052,3,2,5,2,6,2,2,0,3,3,2,0,3,2,2,2,2,4,6,4,7,5,5,9,15,12,18
13033,1985-09-07,9.052,3,3,2,0,3,2,2,2,2,4,6,4,7,5,5,9,15,12,18,15,15,7,5,5,5,9,9
13034,1985-09-08,10.063,2,4,6,4,7,5,5,9,15,12,18,15,15,7,5,5,5,9,9,5,5,9,6,18,15,12,9
13035,1985-09-09,12.073,15,12,18,15,15,7,5,5,5,9,9,5,5,9,6,18,15,12,9,7,9,9,18,15,15,15,12
13036,1985-09-10,12.073,5,9,9,5,5,9,6,18,15,12,9,7,9,9,18,15,15,15,12,6,12,22,12,5,7,15,18
13037,1985-09-11,9.052,15,12,9,7,9,9,18,15,15,15,12,6,12,22,12,5,7,15,18,9,12,15,7,5,4,18,5
13038,1985-09-12,5.021,15,15,12,6,12,22,12,5,7,15,18,9,12,15,7,5,4,18,5,6,2,5,4,6,9,6,5
13039,1985-09-13,5.021,7,15,18,9,12,15,7,5,4,18,5,6,2,5,4,6,9,6,5,2,6,4,9,4,5,2,7
13040,1985-09-14,29.136,4,18,5,6,2,5,4,6,9,6,5,2,6,4,9,4,5,2,7,9,9,39,39,94,15,12,12
13041,1985-09-15,18.105,9,6,5,2,6,4,9,4,5,2,7,9,9,39,39,94,15,12,12,6,12,3,4,7,7,80,22
13042,1985-09-16,33.136,5,2,7,9,9,39,39,94,15,12,12,6,12,3,4,7,7,80,22,39,48,12,56,48,22,12,27
13043,1985-09-17,13.073,15,12,12,6,12,3,4,7,7,80,22,39,48,12,56,48,22,12,27,18,15,9,15,15,6,15,9
13044,1985-09-18,5.021,7,80,22,39,48,12,56,48,22,12,27,18,15,9,15,15,6,15,9,6,4,6,7,6,6,4,3
13045,1985-09-19,35.146,22,12,27,18,15,9,15,15,6,15,9,6,4,6,7,6,6,4,3,9,7,18,80,22,56,67,22
13046,1985-09-20,29.136,6,15,9,6,4,6,7,6,6,4,3,9,7,18,80,22,56,67,22,32,48,32,39,18,15,15,32
13047,1985-09-21,23.115,6,4,3,9,7,18,80,22,56,67,22,32,48,32,39,18,15,15,32,22,18,32,27,18,32,22,12
13048,1985-09-22,13.073,56,67,22,32,48,32,39,18,15,15,32,22,18,32,27,18,32,22,12,15,15,22,7,18,12,9,6
13049,1985-09-23,9.052,15,15,32,22,18,32,27,18,32,22,12,15,15,22,7,18,12,9,6,5,9,18,22,4,6,5,2
13050,1985-09-24,17.094,32,22,12,15,15,22,7,18,12,9,6,5,9,18,22,4,6,5,2,3,9,9,18,18,22,27,27
13051,1985-09-25,18.105,12,9,6,5,9,18,22,4,6,5,2,3,9,9,18,18,22,27,27,12,12,27,9,12,22,27,22
13052,1985-09-26,19.105,6,5,2,3,9,9,18,18,22,27,27,12,12,27,9,12,22,27,22,12,15,22,48,3,6,18,27
13053,1985-09-27,17.094,22,27,27,12,12,27,9,12,22,27,22,12,15,22,48,3,6,18,27,9,18,22,22,7,5,15,39
13054,1985-09-28,6.031,22,27,22,12,15,22,48,3,6,18,27,9,18,22,22,7,5,15,39,7,6,5,9,9,5,4,5
13055,1985-09-29,4.021,6,18,27,9,18,22,22,7,5,15,39,7,6,5,9,9,5,4,5,5,5,2,6,4,3,5,5
13056,1985-09-30,5.021,5,15,39,7,6,5,9,9,5,4,5,5,5,2,6,4,3,5,5,9,4,3,3,3,4,5,9
13057,1985-10-01,3.01,5,4,5,5,5,2,6,4,3,5,5,9,4,3,3,3,4,5,9,5,3,2,2,3,3,3,3
13058,1985-10-02,5.021,3,5,5,9,4,3,3,3,4,5,9,5,3,2,2,3,3,3,3,9,5,7,5,2,4,5,6
13059,1985-10-03,11.063,4,5,9,5,3,2,2,3,3,3,3,9,5,7,5,2,4,5,6,4,9,12,12,15,18,9,6
13060,1985-10-04,12.073,3,3,3,9,5,7,5,2,4,5,6,4,9,12,12,15,18,9,6,12,15,12,9,7,6,15,18
13061,1985-10-05,66.177,4,5,6,4,9,12,12,15,18,9,6,12,15,12,9,7,6,15,18,12,80,80,48,32,48,32,94
13062,1985-10-06,41.157,18,9,6,12,15,12,9,7,6,15,18,12,80,80,48,32,48,32,94,56,27,67,56,48,27,18,32
13063,1985-10-07,27.126,6,15,18,12,80,80,48,32,48,32,94,56,27,67,56,48,27,18,32,27,32,27,18,12,48,27,22
13064,1985-10-08,16.094,48,32,94,56,27,67,56,48,27,18,32,27,32,27,18,12,48,27,22,18,22,15,15,9,18,22,9
13065,1985-10-09,6.031,27,18,32,27,32,27,18,12,48,27,22,18,22,15,15,9,18,22,9,6,12,9,2,5,5,7,4
13066,1985-10-10,6.031,48,27,22,18,22,15,15,9,18,22,9,6,12,9,2,5,5,7,4,4,7,9,5,6,3,9,6
13067,1985-10-11,16.094,18,22,9,6,12,9,2,5,5,7,4,4,7,9,5,6,3,9,6,7,12,18,12,9,22,22,22
13068,1985-10-12,12.073,5,7,4,4,7,9,5,6,3,9,6,7,12,18,12,9,22,22,22,39,7,6,5,7,12,9,9
13069,1985-10-13,20.105,3,9,6,7,12,18,12,9,22,22,22,39,7,6,5,7,12,9,9,12,39,12,9,22,32,15,15
13070,1985-10-14,8.052,22,22,22,39,7,6,5,7,12,9,9,12,39,12,9,22,32,15,15,7,15,6,18,6,6,6,4
13071,1985-10-15,18.105,12,9,9,12,39,12,9,22,32,15,15,7,15,6,18,6,6,6,4,6,39,56,9,7,9,7,15
13072,1985-10-16,17.094,32,15,15,7,15,6,18,6,6,6,4,6,39,56,9,7,9,7,15,27,27,32,18,9,12,4,9
13073,1985-10-17,15.084,6,6,4,6,39,56,9,7,9,7,15,27,27,32,18,9,12,4,9,15,18,7,9,15,22,18,15
13074,1985-10-18,22.115,9,7,15,27,27,32,18,9,12,4,9,15,18,7,9,15,22,18,15,27,9,9,27,32,22,22,32
13075,1985-10-19,14.084,12,4,9,15,18,7,9,15,22,18,15,27,9,9,27,32,22,22,32,27,15,18,27,9,5,4,3
13076,1985-10-20,6.031,22,18,15,27,9,9,27,32,22,22,32,27,15,18,27,9,5,4,3,4,7,12,7,6,3,7,2
13077,1985-10-21,16.094,22,22,32,27,15,18,27,9,5,4,3,4,7,12,7,6,3,7,2,3,9,12,12,15,48,12,18
13078,1985-10-22,17.094,5,4,3,4,7,12,7,6,3,7,2,3,9,12,12,15,48,12,18,22,27,27,6,6,9,22,18
13079,1985-10-23,13.073,3,7,2,3,9,12,12,15,48,12,18,22,27,27,6,6,9,22,18,15,12,9,15,9,12,9,22
13080,1985-10-24,8.042,48,12,18,22,27,27,6,6,9,22,18,15,12,9,15,9,12,9,22,12,9,9,4,2,7,12,5
13081,1985-10-25,9.052,9,22,18,15,12,9,15,9,12,9,22,12,9,9,4,2,7,12,5,12,15,7,7,6,9,9,7
13082,1985-10-26,4.01,12,9,22,12,9,9,4,2,7,12,5,12,15,7,7,6,9,9,7,3,4,6,5,5,0,3,4
13083,1985-10-27,4.01,7,12,5,12,15,7,7,6,9,9,7,3,4,6,5,5,0,3,4,3,2,4,3,2,3,5,9
13084,1985-10-28,4.01,9,9,7,3,4,6,5,5,0,3,4,3,2,4,3,2,3,5,9,9,4,6,5,2,0,2,2
13085,1985-10-29,11.073,0,3,4,3,2,4,3,2,3,5,9,9,4,6,5,2,0,2,2,18,18,15,22,7,6,2,3
13086,1985-10-30,3.01,3,5,9,9,4,6,5,2,0,2,2,18,18,15,22,7,6,2,3,3,3,3,3,4,2,6,3
13087,1985-10-31,6.031,0,2,2,18,18,15,22,7,6,2,3,3,3,3,3,4,2,6,3,4,7,3,6,5,12,9,4
13088,1985-11-01,15.094,6,2,3,3,3,3,3,4,2,6,3,4,7,3,6,5,12,9,4,12,12,9,12,15,22,32,9
13089,1985-11-02,32.136,2,6,3,4,7,3,6,5,12,9,4,12,12,9,12,15,22,32,9,2,7,15,12,39,32,80,67
13090,1985-11-03,28.126,12,9,4,12,12,9,12,15,22,32,9,2,7,15,12,39,32,80,67,56,39,12,39,22,32,9,15
13091,1985-11-04,16.094,22,32,9,2,7,15,12,39,32,80,67,56,39,12,39,22,32,9,15,32,22,15,7,6,18,15,9
13092,1985-11-05,10.063,32,80,67,56,39,12,39,22,32,9,15,32,22,15,7,6,18,15,9,5,4,6,12,9,7,9,27
13093,1985-11-06,13.084,32,9,15,32,22,15,7,6,18,15,9,5,4,6,12,9,7,9,27,15,39,7,6,12,15,6,6
13094,1985-11-07,7.031,18,15,9,5,4,6,12,9,7,9,27,15,39,7,6,12,15,6,6,7,15,7,7,4,2,5,7
13095,1985-11-08,6.031,7,9,27,15,39,7,6,12,15,6,6,7,15,7,7,4,2,5,7,12,2,3,0,6,5,12,9
13096,1985-11-09,14.084,15,6,6,7,15,7,7,4,2,5,7,12,2,3,0,6,5,12,9,7,12,4,15,15,27,22,7
13097,1985-11-10,19.105,2,5,7,12,2,3,0,6,5,12,9,7,12,4,15,15,27,22,7,18,18,15,18,15,7,12,48
13098,1985-11-11,10.052,5,12,9,7,12,4,15,15,27,22,7,18,18,15,18,15,7,12,48,15,9,12,12,7,7,9,7
13099,1985-11-12,4.01,27,22,7,18,18,15,18,15,7,12,48,15,9,12,12,7,7,9,7,3,6,4,3,3,2,6,7
13100,1985-11-13,24.126,7,12,48,15,9,12,12,7,7,9,7,3,6,4,3,3,2,6,7,12,9,7,9,27,18,80,32
13101,1985-11-14,17.094,7,9,7,3,6,4,3,3,2,6,7,12,9,7,9,27,18,80,32,32,18,7,12,15,12,15,22
13102,1985-11-15,16.094,2,6,7,12,9,7,9,27,18,80,32,32,18,7,12,15,12,15,22,22,15,5,18,27,7,15,15
13103,1985-11-16,10.063,18,80,32,32,18,7,12,15,12,15,22,22,15,5,18,27,7,15,15,12,15,7,12,9,7,7,12
13104,1985-11-17,14.084,12,15,22,22,15,5,18,27,7,15,15,12,15,7,12,9,7,7,12,3,6,9,9,18,39,22,9
13105,1985-11-18,15.094,7,15,15,12,15,7,12,9,7,7,12,3,6,9,9,18,39,22,9,12,22,15,7,12,15,18,22
13106,1985-11-19,14.084,7,7,12,3,6,9,9,18,39,22,9,12,22,15,7,12,15,18,22,32,48,5,6,4,6,7,5
13107,1985-11-20,3.01,39,22,9,12,22,15,7,12,15,18,22,32,48,5,6,4,6,7,5,4,3,2,4,2,0,3,6
13108,1985-11-21,5.021,15,18,22,32,48,5,6,4,6,7,5,4,3,2,4,2,0,3,6,7,4,4,4,3,2,7,7
13109,1985-11-22,8.042,6,7,5,4,3,2,4,2,0,3,6,7,4,4,4,3,2,7,7,15,18,4,5,7,5,9,2
13110,1985-11-23,4.01,0,3,6,7,4,4,4,3,2,7,7,15,18,4,5,7,5,9,2,4,6,3,3,3,3,2,5
13111,1985-11-24,4.01,2,7,7,15,18,4,5,7,5,9,2,4,6,3,3,3,3,2,5,2,6,5,4,4,2,2,6
13112,1985-11-25,6.021,5,9,2,4,6,3,3,3,3,2,5,2,6,5,4,4,2,2,6,9,5,4,6,7,4,5,4
13113,1985-11-26,6.031,3,2,5,2,6,5,4,4,2,2,6,9,5,4,6,7,4,5,4,5,15,12,5,2,2,4,5
13114,1985-11-27,20.105,2,2,6,9,5,4,6,7,4,5,4,5,15,12,5,2,2,4,5,3,22,39,18,27,32,9,9
13115,1985-11-28,8.042,4,5,4,5,15,12,5,2,2,4,5,3,22,39,18,27,32,9,9,12,18,5,7,3,5,6,5
13116,1985-11-29,37.146,2,4,5,3,22,39,18,27,32,9,9,12,18,5,7,3,5,6,5,3,2,15,18,15,22,11,11
13117,1985-11-30,52.167,32,9,9,12,18,5,7,3,5,6,5,3,2,15,18,15,22,11,11,54,56,67,39,56,18,18,9
13118,1985-12-01,15.094,5,6,5,3,2,15,18,15,22,11,11,54,56,67,39,56,18,18,9,7,15,6,15,9,9,39,22
13119,1985-12-02,14.084,22,11,11,54,56,67,39,56,18,18,9,7,15,6,15,9,9,39,22,22,18,22,7,9,9,18,9
13120,1985-12-03,9.052,18,18,9,7,15,6,15,9,9,39,22,22,18,22,7,9,9,18,9,7,12,9,6,7,18,7,5
13121,1985-12-04,12.073,9,39,22,22,18,22,7,9,9,18,9,7,12,9,6,7,18,7,5,5,15,6,12,7,15,27,12
13122,1985-12-05,8.042,9,18,9,7,12,9,6,7,18,7,5,5,15,6,12,7,15,27,12,15,9,5,7,9,7,7,5
13123,1985-12-06,7.031,18,7,5,5,15,6,12,7,15,27,12,15,9,5,7,9,7,7,5,9,6,9,7,7,5,5,5
13124,1985-12-07,5.021,15,27,12,15,9,5,7,9,7,7,5,9,6,9,7,7,5,5,5,4,4,5,7,3,5,7,3
13125,1985-12-08,3.01,7,7,5,9,6,9,7,7,5,5,5,4,4,5,7,3,5,7,3,3,0,3,3,3,4,5,2
13126,1985-12-09,5.021,5,5,5,4,4,5,7,3,5,7,3,3,0,3,3,3,4,5,2,9,6,2,2,4,5,9,6
13127,1985-12-10,17.094,5,7,3,3,0,3,3,3,4,5,2,9,6,2,2,4,5,9,6,12,12,9,32,32,18,9,12
13128,1985-12-11,11.063,4,5,2,9,6,2,2,4,5,9,6,12,12,9,32,32,18,9,12,32,12,7,5,6,7,7,12
13129,1985-12-12,7.042,5,9,6,12,12,9,32,32,18,9,12,32,12,7,5,6,7,7,12,7,7,4,2,3,6,9,18
13130,1985-12-13,30.136,18,9,12,32,12,7,5,6,7,7,12,7,7,4,2,3,6,9,18,27,32,22,56,48,22,9,27
13131,1985-12-14,11.073,7,7,12,7,7,4,2,3,6,9,18,27,32,22,56,48,22,9,27,18,12,9,7,7,9,7,22
13132,1985-12-15,10.052,6,9,18,27,32,22,56,48,22,9,27,18,12,9,7,7,9,7,22,22,12,9,4,2,5,12,12
13133,1985-12-16,6.031,22,9,27,18,12,9,7,7,9,7,22,22,12,9,4,2,5,12,12,12,4,9,3,4,3,5,9
13134,1985-12-17,8.042,9,7,22,22,12,9,4,2,5,12,12,12,4,9,3,4,3,5,9,27,6,6,4,6,6,5,4
13135,1985-12-18,12.073,5,12,12,12,4,9,3,4,3,5,9,27,6,6,4,6,6,5,4,3,4,18,15,27,15,6,7
13136,1985-12-19,41.157,3,5,9,27,6,6,4,6,6,5,4,3,4,18,15,27,15,6,7,18,39,67,48,32,48,48,27
13137,1985-12-20,11.063,6,5,4,3,4,18,15,27,15,6,7,18,39,67,48,32,48,48,27,27,15,12,15,9,3,3,4
13138,1985-12-21,5.021,15,6,7,18,39,67,48,32,48,48,27,27,15,12,15,9,3,3,4,6,9,5,6,2,2,4,4
13139,1985-12-22,6.031,48,48,27,27,15,12,15,9,3,3,4,6,9,5,6,2,2,4,4,4,12,9,6,7,5,4,3
13140,1985-12-23,4.021,3,3,4,6,9,5,6,2,2,4,4,4,12,9,6,7,5,4,3,3,2,6,3,3,3,6,9
13141,1985-12-24,10.052,2,4,4,4,12,9,6,7,5,4,3,3,2,6,3,3,3,6,9,18,9,27,7,6,5,5,0
13142,1985-12-25,6.031,5,4,3,3,2,6,3,3,3,6,9,18,9,27,7,6,5,5,0,5,0,3,3,4,5,5,22
13143,1985-12-26,8.042,3,6,9,18,9,27,7,6,5,5,0,5,0,3,3,4,5,5,22,18,18,4,6,6,3,5,3
13144,1985-12-27,12.073,5,5,0,5,0,3,3,4,5,5,22,18,18,4,6,6,3,5,3,5,9,7,7,7,6,32,22
13145,1985-12-28,35.146,5,5,22,18,18,4,6,6,3,5,3,5,9,7,7,7,6,32,22,32,56,48,32,32,39,32,12
13146,1985-12-29,7.031,3,5,3,5,9,7,7,7,6,32,22,32,56,48,32,32,39,32,12,9,15,6,5,4,3,4,7
13147,1985-12-30,46.157,6,32,22,32,56,48,32,32,39,32,12,9,15,6,5,4,3,4,7,48,67,80,27,27,56,27,32
13148,1985-12-31,22.115,39,32,12,9,15,6,5,4,3,4,7,48,67,80,27,27,56,27,32,22,15,22,18,27,32,27,15
13149,1986-01-01,25.126,3,4,7,48,67,80,27,27,56,27,32,22,15,22,18,27,32,27,15,18,22,22,18,48,27,18,27
13150,1986-01-02,18.105,56,27,32,22,15,22,18,27,32,27,15,18,22,22,18,48,27,18,27,22,27,15,15,27,22,12,7
13151,1986-01-03,10.052,32,27,15,18,22,22,18,48,27,18,27,22,27,15,15,27,22,12,7,6,6,5,18,18,12,5,6
13152,1986-01-04,5.021,27,18,27,22,27,15,15,27,22,12,7,6,6,5,18,18,12,5,6,9,6,3,2,5,5,4,5
13153,1986-01-05,4.01,22,12,7,6,6,5,18,18,12,5,6,9,6,3,2,5,5,4,5,6,3,5,4,5,4,3,4
13154,1986-01-06,20.105,12,5,6,9,6,3,2,5,5,4,5,6,3,5,4,5,4,3,4,4,2,3,3,12,6,39,94
13155,1986-01-07,32.136,5,4,5,6,3,5,4,5,4,3,4,4,2,3,3,12,6,39,94,67,67,27,22,18,18,12,22
13156,1986-01-08,11.063,4,3,4,4,2,3,3,12,6,39,94,67,67,27,22,18,18,12,22,32,9,5,9,6,9,9,6
13157,1986-01-09,14.084,6,39,94,67,67,27,22,18,18,12,22,32,9,5,9,6,9,9,6,9,7,4,5,5,15,39,32
13158,1986-01-10,11.063,18,12,22,32,9,5,9,6,9,9,6,9,7,4,5,5,15,39,32,32,22,6,9,9,3,4,2
13159,1986-01-11,4.01,9,9,6,9,7,4,5,5,15,39,32,32,22,6,9,9,3,4,2,3,6,5,4,4,4,2,3
13160,1986-01-12,5.021,15,39,32,32,22,6,9,9,3,4,2,3,6,5,4,4,4,2,3,7,4,7,4,3,3,5,5
13161,1986-01-13,3.01,3,4,2,3,6,5,4,4,4,2,3,7,4,7,4,3,3,5,5,4,0,4,4,3,4,4,3
13162,1986-01-14,4.01,4,2,3,7,4,7,4,3,3,5,5,4,0,4,4,3,4,4,3,4,3,3,5,4,4,4,3
13163,1986-01-15,5.021,3,5,5,4,0,4,4,3,4,4,3,4,3,3,5,4,4,4,3,2,3,5,7,5,9,6,2
13164,1986-01-16,3.0,4,4,3,4,3,3,5,4,4,4,3,2,3,5,7,5,9,6,2,2,3,4,3,2,3,3,2
13165,1986-01-17,6.031,4,4,3,2,3,5,7,5,9,6,2,2,3,4,3,2,3,3,2,0,3,4,5,5,6,9,15
13166,1986-01-18,7.042,9,6,2,2,3,4,3,2,3,3,2,0,3,4,5,5,6,9,15,12,7,7,15,5,3,4,5
13167,1986-01-19,4.01,3,3,2,0,3,4,5,5,6,9,15,12,7,7,15,5,3,4,5,6,5,3,3,3,3,4,6
13168,1986-01-20,15.084,6,9,15,12,7,7,15,5,3,4,5,6,5,3,3,3,3,4,6,15,18,18,12,15,4,9,27
13169,1986-01-21,27.126,3,4,5,6,5,3,3,3,3,4,6,15,18,18,12,15,4,9,27,67,6,3,5,15,39,48,32
13170,1986-01-22,11.073,3,4,6,15,18,18,12,15,4,9,27,67,6,3,5,15,39,48,32,18,12,9,12,7,9,12,12
13171,1986-01-23,17.094,4,9,27,67,6,3,5,15,39,48,32,18,12,9,12,7,9,12,12,12,6,15,15,18,27,22,22
13172,1986-01-24,12.073,39,48,32,18,12,9,12,7,9,12,12,12,6,15,15,18,27,22,22,15,12,18,18,12,4,9,12
13173,1986-01-25,26.126,9,12,12,12,6,15,15,18,27,22,22,15,12,18,18,12,4,9,12,9,22,22,15,22,22,56,39
