,date,ap_daily,ap1,ap2,ap3,ap4,apavg1,apavg2
427,198162,8.042,18,48,9,22,21.0,14.857142857142858
428,198163,12.073,7,6,12,18,30.714285714285715,21.0
429,198164,81.187,15,15,12,9,7.857142857142857,30.714285714285715
430,198165,11.063,5,6,3,4,16.714285714285715,7.857142857142857
431,198166,20.105,12,32,94,54,21.714285714285715,16.714285714285715
432,198167,10.063,12,4,7,7,33.42857142857143,21.714285714285715
433,198168,4.01,9,9,39,32,11.142857142857142,33.42857142857143
434,198169,8.042,4,2,4,7,18.428571428571427,11.142857142857142
435,198170,7.031,6,5,4,4,3.857142857142857,18.428571428571427
436,198171,11.063,5,3,4,7,7.285714285714286,3.857142857142857
437,198172,28.126,4,2,5,6,6.714285714285714,7.285714285714286
438,198173,45.157,18,22,18,7,6.142857142857143,6.714285714285714
439,198174,19.105,18,56,39,39,14.857142857142858,6.142857142857143
440,198175,14.084,12,15,32,39,46.42857142857143,14.857142857142858
441,198176,18.105,15,18,18,27,23.142857142857142,46.42857142857143
442,198177,19.105,39,22,12,15,16.285714285714285,23.142857142857142
443,198178,10.052,15,18,15,15,18.142857142857142,16.285714285714285
444,198179,9.052,9,9,18,22,18.142857142857142,18.142857142857142
445,198180,8.042,5,6,18,18,11.285714285714286,18.142857142857142
446,198181,4.021,0,2,3,12,11.0,11.285714285714286
447,198182,4.01,3,18,18,4,4.571428571428571,11.0
448,198183,4.01,2,6,5,5,8.142857142857142,4.571428571428571
449,198184,36.146,0,2,2,4,4.285714285714286,8.142857142857142
450,198185,28.126,18,6,7,5,2.142857142857143,4.285714285714286
451,198186,14.084,48,32,32,56,17.571428571428573,2.142857142857143
452,198187,12.073,12,27,15,32,31.285714285714285,17.571428571428573
453,198188,18.105,15,9,12,15,17.857142857142858,31.285714285714285
454,198189,16.094,12,15,12,12,11.714285714285714,17.857142857142858
455,198190,26.126,9,6,15,27,16.428571428571427,11.714285714285714
456,198191,23.115,56,32,32,12,12.142857142857142,16.428571428571427
457,198192,10.063,32,22,27,32,26.571428571428573,12.142857142857142
458,198193,14.084,5,15,22,32,25.285714285714285,26.571428571428573
459,198194,11.063,9,9,15,12,13.857142857142858,25.285714285714285
460,198195,4.01,12,12,18,18,11.0,13.857142857142858
461,198196,10.063,3,15,22,7,11.571428571428571,11.0
462,198197,9.052,6,6,6,4,8.0,11.571428571428571
463,198198,11.063,7,7,5,5,10.142857142857142,8.0
464,198199,8.042,12,6,18,7,6.285714285714286,10.142857142857142
465,1981100,8.042,22,12,15,22,9.285714285714286,6.285714285714286
466,1981101,39.146,4,6,4,4,13.428571428571429,9.285714285714286
467,1981102,96.198,3,6,9,9,6.285714285714286,13.428571428571429
468,1981103,21.198,32,80,22,80,8.571428571428571,6.285714285714286
469,1981104,27.126,7,94,67,94,51.57142857142857,8.571428571428571
470,1981105,8.042,48,48,67,67,63.42857142857143,51.57142857142857
471,1981106,13.084,3,5,7,39,46.142857142857146,63.42857142857143
472,1981107,19.105,15,7,9,15,10.428571428571429,46.142857142857146
473,1981108,14.084,7,7,9,9,12.142857142857142,10.428571428571429
474,1981109,45.157,15,18,22,15,14.857142857142858,12.142857142857142
475,1981110,53.167,80,18,18,32,12.857142857142858,14.857142857142858
476,1981111,41.157,27,9,27,39,40.714285714285715,12.857142857142858
477,1981112,33.136,32,67,48,48,39.857142857142854,40.714285714285715
478,1981113,31.136,48,39,48,32,46.0,39.857142857142854
479,1981114,22.115,27,18,39,22,38.857142857142854,46.0
480,1981115,19.105,6,27,27,22,30.857142857142858,38.857142857142854
481,1981116,62.177,32,12,27,27,20.571428571428573,30.857142857142858
482,1981117,43.157,18,22,15,22,21.0,20.571428571428573
483,1981118,13.084,80,67,56,48,32.714285714285715,21.0
484,1981119,19.105,7,22,12,39,57.42857142857143,32.714285714285715
485,1981120,7.042,39,27,9,27,14.714285714285714,57.42857142857143
486,1981121,16.094,7,9,12,15,22.714285714285715,14.714285714285714
487,1981122,7.042,6,5,7,4,9.0,22.714285714285715
488,1981123,5.021,18,12,22,22,10.285714285714286,9.0
489,1981124,4.01,5,5,4,6,13.428571428571429,10.285714285714286
490,1981125,4.01,3,3,3,4,5.857142857142857,13.428571428571429
491,1981126,5.021,4,2,4,5,4.0,5.857142857142857
492,1981127,5.021,4,3,5,4,3.4285714285714284,4.0
493,1981128,11.063,4,4,6,6,4.142857142857143,3.4285714285714284
494,1981129,39.146,5,3,5,4,5.142857142857143,4.142857142857143
495,1981130,32.136,32,15,22,22,5.142857142857143,5.142857142857143
496,1981131,61.177,22,15,12,18,44.42857142857143,5.142857142857143
497,1981132,13.084,11,32,32,27,14.714285714285714,44.42857142857143
498,1981133,10.063,6,18,12,18,39.0,14.714285714285714
499,1981134,18.105,18,18,22,22,11.0,39.0
500,1981135,54.167,6,4,3,3,18.142857142857142,11.0
501,1981136,59.177,27,15,27,12,10.714285714285714,18.142857142857142
502,1981137,13.084,39,39,39,39,34.142857142857146,10.714285714285714
503,1981138,57.177,12,18,56,80,52.142857142857146,34.142857142857146
504,1981139,18.105,48,56,7,7,26.285714285714285,52.142857142857146
505,1981140,43.157,7,12,39,32,29.857142857142858,26.285714285714285
506,1981141,12.073,32,15,15,22,22.714285714285715,29.857142857142858
507,1981142,6.031,9,18,80,39,33.57142857142857,22.714285714285715
508,1981143,19.105,7,27,18,7,24.428571428571427,33.57142857142857
509,1981144,18.105,4,5,7,6,11.142857142857142,24.428571428571427
510,1981145,33.136,18,12,27,18,12.142857142857142,11.142857142857142
511,1981146,8.042,18,27,18,27,16.714285714285715,12.142857142857142
512,1981147,6.031,22,39,56,22,28.571428571428573,16.714285714285715
513,1981148,12.073,4,7,6,6,22.142857142857142,28.571428571428573
514,1981149,6.031,12,9,12,4,5.285714285714286,22.142857142857142
515,1981150,6.031,7,7,5,9,11.857142857142858,5.285714285714286
516,1981151,8.042,5,5,6,4,6.571428571428571,11.857142857142858
517,1981152,7.042,9,9,6,9,5.142857142857143,6.571428571428571
518,1981153,7.042,7,6,6,9,8.428571428571429,5.142857142857143
519,1981154,16.094,7,5,9,12,7.0,8.428571428571429
520,1981155,5.021,6,6,4,7,8.0,7.0
521,1981156,6.031,6,15,27,27,7.571428571428571,8.0
522,1981157,14.084,9,2,6,5,12.714285714285714,7.571428571428571
523,1981158,50.167,7,6,5,4,5.142857142857143,12.714285714285714
524,1981159,16.094,18,12,18,15,6.428571428571429,5.142857142857143
525,1981160,4.021,39,56,11,67,25.0,6.428571428571429
526,1981161,4.021,6,9,15,18,30.142857142857142,25.0
527,1981162,6.031,3,3,4,6,8.714285714285714,30.142857142857142
528,1981163,4.01,6,5,6,5,4.0,8.714285714285714
529,1981164,5.021,6,7,7,6,5.285714285714286,4.0
530,1981165,4.01,3,5,5,2,5.142857142857143,5.285714285714286
531,1981166,11.063,2,3,3,4,4.285714285714286,5.142857142857143
532,1981167,21.115,9,3,6,7,3.0,4.285714285714286
533,1981168,10.052,22,15,12,6,8.285714285714286,3.0
534,1981169,10.052,22,32,27,22,15.142857142857142,8.285714285714286
535,1981170,10.063,9,7,5,2,19.857142857142858,15.142857142857142
536,1981171,10.052,9,7,15,15,6.857142857142857,19.857142857142858
537,1981172,7.042,9,9,12,15,9.285714285714286,6.857142857142857
538,1981173,5.021,6,7,7,7,11.571428571428571,9.285714285714286
539,1981174,5.021,4,6,6,7,7.714285714285714,11.571428571428571
540,1981175,13.073,3,5,15,6,4.142857142857143,7.714285714285714
541,1981176,15.084,6,5,4,6,6.428571428571429,4.142857142857143
542,1981177,14.084,6,4,32,18,7.0,6.428571428571429
543,1981178,10.063,12,18,7,39,13.0,7.0
544,1981179,9.052,12,9,7,15,16.857142857142858,13.0
545,1981180,33.136,12,7,15,9,10.857142857142858,16.857142857142858
546,1981181,14.084,7,4,7,9,11.285714285714286,10.857142857142858
547,1981182,17.094,18,6,9,18,26.142857142857142,11.285714285714286
548,1981183,22.115,27,18,32,15,9.857142857142858,26.142857142857142
549,1981184,9.052,12,15,12,18,19.142857142857142,9.857142857142858
550,1981185,9.052,5,15,18,12,19.714285714285715,19.142857142857142
551,1981186,12.073,9,27,12,4,9.571428571428571,19.714285714285715
552,1981187,19.105,9,27,7,9,9.285714285714286,9.571428571428571
553,1981188,14.084,15,9,18,18,12.142857142857142,9.285714285714286
554,1981189,8.042,12,9,22,22,17.714285714285715,12.142857142857142
555,1981190,6.031,15,9,15,18,14.428571428571429,17.714285714285715
556,1981191,4.01,7,3,6,3,12.857142857142858,14.428571428571429
557,1981192,13.073,4,7,6,6,5.285714285714286,12.857142857142858
558,1981193,20.105,3,5,6,4,5.0,5.285714285714286
559,1981194,9.052,9,9,15,15,9.714285714285714,5.0
560,1981195,7.042,15,27,22,27,14.714285714285714,9.714285714285714
561,1981196,4.01,12,12,12,9,16.0,14.714285714285714
562,1981197,8.042,4,4,5,15,8.428571428571429,16.0
563,1981198,29.136,9,3,4,2,5.714285714285714,8.428571428571429
564,1981199,10.052,7,9,7,12,5.714285714285714,5.714285714285714
565,1981200,9.052,27,80,39,12,12.857142857142858,5.714285714285714
566,1981201,12.073,7,9,9,4,25.714285714285715,12.857142857142858
567,1981202,6.031,9,7,12,9,6.571428571428571,25.714285714285715
568,1981203,24.126,12,6,6,9,9.857142857142858,6.571428571428571
569,1981204,37.146,9,6,4,5,7.285714285714286,9.857142857142858
570,1981205,13.073,15,39,22,39,9.571428571428571,7.285714285714286
571,1981206,34.198,6,27,48,56,28.0,9.571428571428571
572,1981207,78.187,32,39,12,15,22.0,28.0
573,1981208,24.126,7,79,79,36,29.714285714285715,22.0
574,1981209,8.042,27,18,27,67,48.57142857142857,29.714285714285715
575,1981210,5.021,7,15,5,12,36.857142857142854,48.57142857142857
576,1981211,9.052,7,7,6,5,9.571428571428571,36.857142857142854
577,1981212,12.073,7,9,3,5,5.285714285714286,9.571428571428571
578,1981213,18.105,9,7,12,12,6.857142857142857,5.285714285714286
579,1981214,15.084,12,18,15,12,10.571428571428571,6.857142857142857
580,1981215,18.105,7,15,32,15,17.0,10.571428571428571
581,1981216,11.063,12,32,15,27,12.571428571428571,17.0
582,1981217,15.084,9,9,18,18,22.142857142857142,12.571428571428571
583,1981218,14.084,3,4,7,5,15.857142857142858,22.142857142857142
584,1981219,10.052,39,15,22,9,10.714285714285714,15.857142857142858
585,1981220,4.01,5,6,5,7,18.571428571428573,10.714285714285714
586,1981221,7.031,7,7,22,15,5.714285714285714,18.571428571428573
587,1981222,16.094,15,7,0,0,8.857142857142858,5.714285714285714
588,1981223,15.094,12,9,12,5,4.571428571428571,8.857142857142858
589,1981224,9.052,7,6,4,15,16.285714285714285,4.571428571428571
590,1981225,9.052,15,18,39,27,7.428571428571429,16.285714285714285
591,1981226,8.042,9,9,9,9,17.428571428571427,7.428571428571429
592,1981227,13.073,9,15,9,6,9.142857142857142,17.428571428571427
593,1981228,8.042,3,12,9,6,7.857142857142857,9.142857142857142
594,1981229,25.126,18,39,32,6,6.428571428571429,7.857142857142857
595,1981230,23.115,32,7,4,6,16.428571428571427,6.428571428571429
596,1981231,10.052,39,22,18,18,19.857142857142858,16.428571428571427
597,1981232,8.042,12,18,22,27,20.857142857142858,19.857142857142858
598,1981233,14.084,9,7,9,7,15.285714285714286,20.857142857142858
599,1981234,13.073,9,7,15,9,7.428571428571429,15.285714285714286
600,1981235,56.167,18,9,22,22,11.0,7.428571428571429
601,1981236,28.126,48,15,18,12,15.0,11.0
602,1981237,16.094,39,80,32,80,29.571428571428573,15.0
603,1981238,8.042,22,39,27,48,41.0,29.571428571428573
604,1981239,25.126,2,15,22,22,24.285714285714285,41.0
605,1981240,18.105,9,12,9,18,10.571428571428571,24.285714285714285
606,1981241,18.105,18,15,32,56,11.285714285714286,10.571428571428571
607,1981242,17.094,12,18,12,27,25.571428571428573,11.285714285714286
608,1981243,15.084,22,7,9,18,18.714285714285715,25.571428571428573
609,1981244,5.021,18,22,5,15,16.857142857142858,18.714285714285715
610,1981245,18.105,2,2,3,6,20.142857142857142,16.857142857142858
611,1981246,9.052,9,6,6,6,3.4285714285714284,20.142857142857142
612,1981247,11.063,9,12,15,32,12.0,3.4285714285714284
613,1981248,17.094,7,7,4,9,14.142857142857142,12.0
614,1981249,8.042,32,32,15,7,5.714285714285714,14.142857142857142
615,1981250,5.021,12,18,7,12,20.0,5.714285714285714
616,1981251,10.063,4,7,4,5,10.857142857142858,20.0
617,1981252,11.063,5,5,9,7,4.857142857142857,10.857142857142858
618,1981253,9.052,18,32,4,2,8.714285714285714,4.857142857142857
619,1981254,21.115,9,9,9,7,13.142857142857142,8.714285714285714
620,1981255,10.063,27,7,9,12,7.857142857142857,13.142857142857142
621,1981256,12.073,9,18,9,6,19.428571428571427,7.857142857142857
622,1981257,10.063,15,6,15,9,9.714285714285714,19.428571428571427
623,1981258,10.052,2,7,4,12,12.285714285714286,9.714285714285714
624,1981259,7.042,6,12,12,12,6.428571428571429,12.285714285714286
625,1981260,4.021,6,5,6,12,11.714285714285714,6.428571428571429
626,1981261,18.105,5,6,5,6,8.142857142857142,11.714285714285714
627,1981262,38.146,5,3,6,4,4.857142857142857,8.142857142857142
628,1981263,9.052,48,67,56,4,3.857142857142857,4.857142857142857
629,1981264,7.042,12,18,32,15,44.857142857142854,3.857142857142857
630,1981265,13.084,12,9,12,9,14.0,44.857142857142854
631,1981266,4.01,7,15,7,4,8.142857142857142,14.0
632,1981267,7.042,9,18,7,3,14.142857142857142,8.142857142857142
633,1981268,13.073,4,5,2,4,6.714285714285714,14.142857142857142
634,1981269,32.136,15,9,7,9,5.142857142857143,6.714285714285714
635,1981270,21.115,9,5,5,22,10.571428571428571,5.142857142857143
636,1981271,6.031,22,39,48,32,18.142857142857142,10.571428571428571
637,1981272,14.084,15,9,27,12,32.857142857142854,18.142857142857142
638,1981273,15.084,5,6,3,6,11.285714285714286,32.857142857142854
639,1981274,9.052,9,18,22,27,5.142857142857143,11.285714285714286
640,1981275,22.115,9,15,18,15,16.857142857142858,5.142857142857143
641,1981276,36.146,18,12,5,12,11.571428571428571,16.857142857142858
642,1981277,17.094,9,18,94,12,9.857142857142858,11.571428571428571
643,1981278,7.031,12,22,32,39,36.285714285714285,9.857142857142858
644,1981279,6.031,7,7,22,12,24.571428571428573,36.285714285714285
645,1981280,32.136,2,5,2,3,11.428571428571429,24.571428571428573
646,1981281,25.126,22,7,4,7,3.857142857142857,11.428571428571429
647,1981282,21.115,22,39,94,27,13.857142857142858,3.857142857142857
648,1981283,27.126,27,22,18,15,42.0,13.857142857142858
649,1981284,46.157,7,12,15,15,24.428571428571427,42.0
650,1981285,12.073,39,32,48,48,15.285714285714286,24.428571428571427
651,1981286,17.094,22,18,15,56,49.857142857142854,15.285714285714286
652,1981287,73.187,6,3,2,2,25.285714285714285,49.857142857142854
653,1981288,20.105,7,67,18,9,6.0,25.285714285714285
654,1981289,8.042,15,67,39,22,33.42857142857143,6.0
655,1981290,18.105,6,12,12,22,30.0,33.42857142857143
656,1981291,6.031,4,5,4,3,12.857142857142858,30.0
657,1981292,23.115,15,7,18,27,12.0,12.857142857142858
658,1981293,67.177,12,6,6,7,11.571428571428571,12.0
659,1981294,33.136,27,27,22,18,15.285714285714286,11.571428571428571
660,1981295,72.187,56,56,32,32,24.714285714285715,15.285714285714286
661,1981296,27.126,22,18,9,27,44.714285714285715,24.714285714285715
662,1981297,18.105,67,11,94,11,25.428571428571427,44.714285714285715
663,1981298,18.105,3,12,12,15,40.142857142857146,25.428571428571427
664,1981299,10.052,12,27,18,48,9.571428571428571,40.142857142857146
665,1981300,10.063,6,6,7,9,27.714285714285715,9.571428571428571
666,1981301,19.105,9,6,5,7,10.0,27.714285714285715
667,1981302,12.073,9,15,12,15,6.142857142857143,10.0
668,1981303,12.073,9,32,32,12,14.285714285714286,6.142857142857143
669,1981304,4.021,9,22,6,7,18.142857142857142,14.285714285714286
670,1981305,7.042,7,9,7,22,10.285714285714286,18.142857142857142
671,1981306,5.021,5,3,3,4,8.285714285714286,10.285714285714286
672,1981307,8.042,4,6,5,6,6.142857142857143,8.285714285714286
673,1981308,6.031,12,7,9,6,4.428571428571429,6.142857142857143
674,1981309,11.063,2,5,12,5,8.714285714285714,4.428571428571429
675,1981310,9.052,9,12,12,7,5.0,8.714285714285714
676,1981311,19.105,15,6,6,7,12.142857142857142,5.0
677,1981312,27.126,18,12,7,5,8.142857142857142,12.142857142857142
678,1981313,4.021,12,9,7,15,17.285714285714285,8.142857142857142
679,1981314,13.084,5,6,15,27,25.428571428571427,17.285714285714285
680,1981315,31.136,2,4,3,4,9.428571428571429,25.428571428571427
681,1981316,39.146,9,15,12,7,9.285714285714286,9.428571428571429
682,1981317,5.021,80,39,32,39,13.428571428571429,9.285714285714286
683,1981318,27.126,2,4,4,9,41.142857142857146,13.428571428571429
684,1981319,20.105,9,15,7,4,4.0,41.142857142857146
685,1981320,17.094,39,48,22,39,13.857142857142858,4.0
686,1981321,32.136,22,7,9,22,30.571428571428573,13.857142857142858
687,1981322,26.126,32,22,22,7,15.857142857142858,30.571428571428573
688,1981323,14.084,22,32,39,39,23.0,15.857142857142858
689,1981324,13.084,22,18,32,22,30.857142857142858,23.0
690,1981325,15.084,15,12,15,18,18.142857142857142,30.857142857142858
691,1981326,11.063,15,18,9,9,14.285714285714286,18.142857142857142
692,1981327,20.105,18,32,15,15,11.714285714285714,14.285714285714286
693,1981328,9.052,9,7,4,7,17.857142857142858,11.714285714285714
694,1981329,27.126,18,32,22,32,11.142857142857142,17.857142857142858
695,1981330,9.052,39,6,6,6,18.0,11.142857142857142
696,1981331,4.01,12,12,9,18,22.714285714285715,18.0
697,1981332,6.031,3,5,12,9,11.142857142857142,22.714285714285715
698,1981333,4.01,15,4,3,2,6.285714285714286,11.142857142857142
699,1981334,1.0,12,9,5,5,5.0,6.285714285714286
700,1981335,6.031,0,3,3,2,6.0,5.0
701,1981336,9.052,2,2,0,2,1.7142857142857142,6.0
702,1981337,8.052,7,7,9,15,2.5714285714285716,1.7142857142857142
703,1981338,10.063,4,12,9,5,9.857142857142858,2.5714285714285716
704,1981339,9.052,15,9,12,7,7.142857142857143,9.857142857142858
705,1981340,4.01,12,12,7,6,11.285714285714286,7.142857142857143
706,1981341,3.01,6,12,9,6,8.857142857142858,11.285714285714286
707,1981342,15.094,0,2,3,4,7.142857142857143,8.857142857142858
708,1981343,10.063,7,7,3,4,2.2857142857142856,7.142857142857143
709,1981344,9.052,12,12,32,27,7.0,2.2857142857142856
710,1981345,6.031,7,12,12,9,16.285714285714285,7.0
711,1981346,23.115,9,4,3,5,12.714285714285714,16.285714285714285
712,1981347,12.073,18,6,7,6,5.0,12.714285714285714
713,1981348,6.031,18,27,27,32,10.857142857142858,5.0
714,1981349,6.031,7,4,4,7,22.285714285714285,10.857142857142858
715,1981350,4.01,5,5,7,5,5.857142857142857,22.285714285714285
716,1981351,7.042,5,18,15,2,4.428571428571429,5.857142857142857
717,1981352,14.084,2,7,6,3,7.142857142857143,4.428571428571429
718,1981353,10.052,27,27,12,6,3.7142857142857144,7.142857142857143
719,1981354,6.031,9,9,9,15,16.714285714285715,3.7142857142857144
720,1981355,6.031,6,6,4,9,10.428571428571429,16.714285714285715
721,1981356,3.0,6,7,7,6,6.285714285714286,10.428571428571429
722,1981357,6.031,2,6,6,7,5.714285714285714,6.285714285714286
723,1981358,10.063,4,2,3,6,3.857142857142857,5.714285714285714
724,1981359,8.042,18,9,5,6,5.428571428571429,3.857142857142857
725,1981360,6.031,9,12,7,7,10.428571428571429,5.428571428571429
726,1981361,6.031,12,9,7,12,7.285714285714286,10.428571428571429
727,1981362,12.073,6,2,5,3,8.857142857142858,7.285714285714286
728,1981363,32.136,27,9,9,4,4.142857142857143,8.857142857142858
729,1981364,30.136,6,6,7,9,11.0,4.142857142857143
730,1981365,18.105,18,7,18,22,27.857142857142858,11.0
731,19821,9.052,9,9,15,22,28.857142857142858,27.857142857142858
732,19822,9.052,7,9,7,18,18.714285714285715,28.857142857142858
733,19823,20.105,6,4,6,27,8.428571428571429,18.714285714285715
734,19824,12.073,15,9,15,18,8.714285714285714,8.428571428571429
